193; 172; 182.961; 5.32108 
189; 172; 183.293; 4.88778 
189; 172; 182.632; 4.58041 
189; 172; 182.471; 4.56765 
193; 172; 182.582; 5.21152 
193; 172; 182.6; 4.95162 
193; 172; 183.025; 4.66426 
193; 172; 182.479; 5.26711 
189; 172; 182.721; 4.69001 
189; 172; 182.529; 4.47231 
