i;0
i;172
i;437
i;609
i;750
i;843
i;953
i;1078
i;1172
i;1281
i;1422
i;1578
i;1687
i;1812
i;1922
i;2031
i;2140
i;2250
i;2359
i;2468
i;2578
i;2687
i;2797
i;2906
i;3000
i;3125
i;3218
i;3328
i;3437
i;3547
i;3656
i;3781
i;3890
i;4000
i;4109
i;4218
i;4328
i;4437
i;4547
i;4656
i;4765
i;4875
i;4984
i;5093
i;5187
i;5312
i;5406
i;5515
i;5640
i;5750
